id,id decl,Produit,Déclinaison,Catégorie,Marque,Fournisseur,Stock,Vendus 60j,Trans. en cours,Stock Rabat Kbibat,15 j Rabat Kbibat,30 j Rabat Kbibat,60 j Rabat Kbibat,Alerte Rabat Kbibat,Ecart Rabat Kbibat,Stock Mycig Meknes,15 j Mycig Meknes,30 j Mycig Meknes,60 j Mycig Meknes,Alerte Mycig Meknes,Ecart Mycig Meknes,Stock Casa Bourgogne,15 j Casa Bourgogne,30 j Casa Bourgogne,60 j Casa Bourgogne,Alerte Casa Bourgogne,Ecart Casa Bourgogne,Stock Rabat Hay Riad,15 j Rabat Hay Riad,30 j Rabat Hay Riad,60 j Rabat Hay Riad,Alerte Rabat Hay Riad,Ecart Rabat Hay Riad,Stock Fes,15 j Fes,30 j Fes,60 j Fes,Alerte Fes,Ecart Fes,Stock Casa Idriss-1er,15 j Casa Idriss-1er,30 j Casa Idriss-1er,60 j Casa Idriss-1er,Alerte Casa Idriss-1er,Ecart Casa Idriss-1er,Stock Stock central,15 j Stock central,30 j Stock central,60 j Stock central,Alerte Stock central,Ecart Stock central,Stock B2B,15 j B2B,30 j B2B,60 j B2B,Alerte B2B,Ecart B2B,Stock Mega mall,15 j Mega mall,30 j Mega mall,60 j Mega mall,Alerte Mega mall,Ecart Mega mall,Stock Agadir,15 j Agadir,30 j Agadir,60 j Agadir,Alerte Agadir,Ecart Agadir,Stock Ecommerce,15 j Ecommerce,30 j Ecommerce,60 j Ecommerce,Alerte Ecommerce,Ecart Ecommerce,Stock Marrakech,15 j Marrakech,30 j Marrakech,60 j Marrakech,Alerte Marrakech,Ecart Marrakech,IdPro
2554,2,Kit DRAG X Pro By VOOPOO,Noir,Pods,Voopoo,Voopoo,11,18,0,4,1,2,3,3,0,1,0,0,1,3,0,0,0,1,2,3,0,0,0,0,1,3,0,2,0,0,0,3,0,0,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,1,3,3,3,1,2,0,0,1,3,0,0,0,2,2,0,0,25542
2554,3,Kit DRAG X Pro By VOOPOO,Ink-Blanc,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25543
2554,4,Kit DRAG X Pro By VOOPOO,Bleu,Pods,Voopoo,Voopoo,37,21,1,4,0,1,2,2,0,1,2,2,2,2,1,3,1,1,2,2,0,5,0,2,3,2,0,3,0,1,1,2,0,6,3,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,0,3,0,1,5,2,0,4,1,1,2,0,0,25544
2554,5,Kit DRAG X Pro By VOOPOO,Scarlet-Rouge,Pods,Voopoo,Voopoo,35,13,0,3,0,0,0,3,0,4,2,3,3,3,0,3,0,2,4,3,0,3,1,1,3,3,0,3,0,0,0,3,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,2,2,3,0,4,0,0,1,3,0,5,0,0,0,0,0,25545
2554,6,Kit DRAG X Pro By VOOPOO,Grey-Gris fonce,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25546
2554,7,Kit DRAG X Pro By VOOPOO,Rose,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25547
2554,8,Kit DRAG X Pro By VOOPOO,Violet-Neon-Chestnut-Sky M,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25548
2554,9,Kit DRAG X Pro By VOOPOO,Gold,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25549
2554,10,Kit DRAG X Pro By VOOPOO,Rainbow,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255410
2554,11,Kit DRAG X Pro By VOOPOO,Vert,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255411
2554,12,Kit DRAG X Pro By VOOPOO,Camouflage,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255412
2554,13,Kit DRAG X Pro By VOOPOO,SS Matte,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255413
2554,14,Kit DRAG X Pro By VOOPOO,Brown-Retro-Bois,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255414
2554,15,Kit DRAG X Pro By VOOPOO,Transparent,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255415
2554,16,Kit DRAG X Pro By VOOPOO,Orange,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255416
2554,17,Kit DRAG X Pro By VOOPOO,Carbon fiber,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255417
2554,18,Kit DRAG X Pro By VOOPOO,Dark knight,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255418
2554,19,Kit DRAG X Pro By VOOPOO,Iron knight,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255419
2554,20,Kit DRAG X Pro By VOOPOO,Bronze knight,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255420
2554,21,Kit DRAG X Pro By VOOPOO,Dawn,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255421
2554,22,Kit DRAG X Pro By VOOPOO,Neon,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255422
2554,24,Kit DRAG X Pro By VOOPOO,Litchi Leather & Blue,Pods,Voopoo,Voopoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255424
2553,9,"Banana ICE 6,5ml disposable Dinner lady",0mg,Vape Pen Max,Dinner lady,Dinner lady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25539
2553,5,"Banana ICE 6,5ml disposable Dinner lady",20mg,Vape Pen Max,Dinner lady,Dinner lady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25535
2553,1,"Banana ICE 6,5ml disposable Dinner lady",25mg,Vape Pen Max,Dinner lady,Dinner lady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25531
2553,2,"Banana ICE 6,5ml disposable Dinner lady",30mg,Vape Pen Max,Dinner lady,Dinner lady,27,42,0,10,1,4,6,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,2,13,15,1,0,2,3,5,0,2,2,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,0,4,6,0,0,25532
2553,3,"Banana ICE 6,5ml disposable Dinner lady",36mg,Vape Pen Max,Dinner lady,Dinner lady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25533
2553,6,"Banana ICE 6,5ml disposable Dinner lady",40mg,Vape Pen Max,Dinner lady,Dinner lady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25536
2553,8,"Banana ICE 6,5ml disposable Dinner lady",45mg,Vape Pen Max,Dinner lady,Dinner lady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25538
2553,4,"Banana ICE 6,5ml disposable Dinner lady",50mg,Vape Pen Max,Dinner lady,Dinner lady,31,67,0,6,2,5,9,0,0,4,0,1,1,0,0,0,0,1,9,0,0,7,1,2,4,0,0,5,0,0,2,0,0,1,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,1,6,6,0,1,8,0,0,1,0,0,0,1,3,9,0,1,25534
2553,7,"Banana ICE 6,5ml disposable Dinner lady",68mg,Vape Pen Max,Dinner lady,Dinner lady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25537
2552,1,Limao 60ml By Gaya,0mg,GAYA 60ml,Gaya,VBS,26,11,0,2,0,1,3,4,0,1,1,2,4,3,0,4,0,0,0,3,0,2,0,2,3,4,0,2,0,0,0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,3,0,5,0,0,0,0,0,25521
2552,10,Limao 60ml By Gaya,"1,5mg",GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255210
2552,2,Limao 60ml By Gaya,3mg,GAYA 60ml,Gaya,VBS,169,29,2,5,1,5,9,4,0,4,0,0,1,3,0,15,0,0,0,3,0,8,3,3,3,4,0,6,1,1,4,3,0,2,1,2,7,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,0,5,0,0,1,3,0,7,0,0,2,0,0,25522
2552,3,Limao 60ml By Gaya,6mg,GAYA 60ml,Gaya,VBS,261,29,2,5,1,3,6,4,0,2,1,3,4,3,0,4,0,0,2,3,0,6,3,4,10,4,0,9,0,0,2,3,0,6,0,0,1,3,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,3,0,9,0,0,0,3,0,8,0,2,2,0,0,25523
2552,4,Limao 60ml By Gaya,9mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25524
2552,5,Limao 60ml By Gaya,10mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25525
2552,6,Limao 60ml By Gaya,12mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25526
2552,7,Limao 60ml By Gaya,15mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25527
2552,8,Limao 60ml By Gaya,18mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25528
2552,9,Limao 60ml By Gaya,20mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25529
2551,1,Dayang 60ml By Gaya,0mg,GAYA 60ml,Gaya,VBS,7,5,0,0,0,0,0,4,0,0,0,0,0,3,0,1,1,1,1,3,0,0,0,0,0,4,0,1,1,3,3,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,25511
2551,10,Dayang 60ml By Gaya,"1,5mg",GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255110
2551,2,Dayang 60ml By Gaya,3mg,GAYA 60ml,Gaya,VBS,12,19,0,0,1,1,2,5,1,0,1,1,1,3,1,2,1,1,2,3,0,2,0,0,0,4,0,0,1,1,4,3,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,4,0,0,1,3,0,3,2,2,2,0,0,25512
2551,3,Dayang 60ml By Gaya,6mg,GAYA 60ml,Gaya,VBS,161,41,0,4,2,3,5,4,0,3,1,5,9,3,0,3,0,2,2,3,0,5,2,6,13,4,0,11,2,5,5,3,0,15,0,1,2,3,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,3,0,5,0,0,0,3,0,8,0,1,2,0,0,25513
2551,4,Dayang 60ml By Gaya,9mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25514
2551,5,Dayang 60ml By Gaya,10mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25515
2551,6,Dayang 60ml By Gaya,12mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25516
2551,7,Dayang 60ml By Gaya,15mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25517
2551,8,Dayang 60ml By Gaya,18mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25518
2551,9,Dayang 60ml By Gaya,20mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25519
2550,1,Gairah 60ml By Gaya,0mg,GAYA 60ml,Gaya,VBS,38,12,0,8,1,1,1,4,0,2,1,4,4,3,0,5,0,0,1,3,0,3,0,2,2,4,0,4,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,3,0,2,0,0,0,3,0,4,0,1,1,0,0,25501
2550,10,Gairah 60ml By Gaya,"1,5mg",GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255010
2550,2,Gairah 60ml By Gaya,3mg,GAYA 60ml,Gaya,VBS,262,20,0,5,0,1,2,4,0,3,1,1,3,3,0,10,0,0,0,3,0,8,0,1,1,4,0,7,0,0,1,3,0,8,0,0,0,3,0,207,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,0,3,0,0,0,3,0,8,1,1,2,0,0,25502
2550,3,Gairah 60ml By Gaya,6mg,GAYA 60ml,Gaya,VBS,308,19,0,7,0,2,2,4,0,4,0,1,3,3,0,5,0,0,1,3,0,14,0,0,0,4,0,7,1,1,1,3,0,12,0,0,0,3,0,241,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,4,1,1,1,3,0,10,0,0,0,0,0,25503
2550,4,Gairah 60ml By Gaya,9mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25504
2550,5,Gairah 60ml By Gaya,10mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25505
2550,6,Gairah 60ml By Gaya,12mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25506
2550,7,Gairah 60ml By Gaya,15mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25507
2550,8,Gairah 60ml By Gaya,18mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25508
2550,9,Gairah 60ml By Gaya,20mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25509
2549,1,Kapalai 60ml By Gaya,0mg,GAYA 60ml,Gaya,VBS,19,9,0,5,0,0,1,4,0,5,0,0,0,3,0,1,0,1,1,3,0,0,0,1,4,4,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,25491
2549,10,Kapalai 60ml By Gaya,"1,5mg",GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254910
2549,2,Kapalai 60ml By Gaya,3mg,GAYA 60ml,Gaya,VBS,64,73,5,4,4,9,18,4,0,3,2,4,7,3,0,3,1,3,6,3,0,5,3,9,12,4,0,5,0,3,4,3,0,3,1,2,5,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,15,3,3,3,0,1,1,3,0,10,0,1,5,0,0,25492
2549,3,Kapalai 60ml By Gaya,6mg,GAYA 60ml,Gaya,VBS,190,38,2,11,0,1,2,4,0,3,0,1,1,3,0,3,1,1,5,3,0,5,4,7,14,4,0,2,2,3,4,3,0,14,0,0,1,3,0,137,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,6,3,0,3,0,0,0,3,0,9,1,2,3,0,0,25493
2549,4,Kapalai 60ml By Gaya,9mg,GAYA 60ml,Gaya,VBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25494
